matColumns: HU rho RSP Lrad Ipot H C N O Na Mg P S Cl K Ca Fe I
# Units: dimensionless g/cm^3 dimensionless eV g/cm^2
mat: 64 1.0735 1.06694 36.9851 74.50773893767521 10.11 15.23 3.705 70 0.145 0 0.1 0.2 0.3 0.155 0 0.055 0
mat: 65 1.075 1.06849 37.0215 74.43055292782383 10.1 15.7 3.75 69.5 0.15 0 0.1 0.2 0.3 0.15 0 0.05 0
mat: 66 1.0765 1.07004 37.058 74.35343277353554 10.09 16.17 3.795 69 0.155 0 0.1 0.2 0.3 0.145 0 0.045 0
mat: 67 1.078 1.07159 37.0945 74.27637843195087 10.08 16.64 3.84 68.5 0.16 0 0.1 0.2 0.3 0.14 0 0.04 0
mat: 68 1.0795 1.07314 37.131 74.19938986022783 10.07 17.11 3.885 68 0.165 0 0.1 0.2 0.3 0.135 0 0.035 0
mat: 69 1.081 1.07469 37.1674 74.12246701554226 10.06 17.58 3.93 67.5 0.17 0 0.1 0.2 0.3 0.13 0 0.03 0
mat: 70 1.0825 1.07624 37.2039 74.04560985508728 10.05 18.05 3.975 67 0.175 0 0.1 0.2 0.3 0.125 0 0.025 0
mat: 71 1.084 1.07779 37.2404 73.96881833607384 10.04 18.52 4.02 66.5 0.18 0 0.1 0.2 0.3 0.12 0 0.02 0
mat: 72 1.0855 1.07935 37.2769 73.89209241573064 10.03 18.99 4.065 66 0.185 0 0.1 0.2 0.3 0.115 0 0.015 0
mat: 73 1.087 1.0809 37.3134 73.81543205130355 10.02 19.46 4.11 65.5 0.19 0 0.1 0.2 0.3 0.11 0 0.01 0
mat: 74 1.0885 1.08245 37.3498 73.73883720005621 10.01 19.93 4.155 65 0.195 0 0.1 0.2 0.3 0.105 0 0.005 0
mat: 75 1.09 1.084 37.3863 73.66230781927015 10 20.4 4.2 64.5 0.2 0 0.1 0.2 0.3 0.1 0 0 0
mat: 76 1.09043 1.08387 37.3143 73.84598510765821 9.98261 19.9435 4.11304 64.9304 0.213044 0 0.191304 0.230435 0.3 0.0956522 0 0 0
mat: 77 1.09087 1.08375 37.2422 74.03021261969354 9.96522 19.487 4.02609 65.3609 0.226087 0 0.282609 0.26087 0.3 0.0913044 0 0 0
mat: 78 1.0913 1.08362 37.1702 74.21493471383342 9.94783 19.0304 3.93913 65.7913 0.23913 0 0.373913 0.291304 0.3 0.0869565 0 0 0
mat: 79 1.09174 1.0835 37.0982 74.40019273870442 9.93044 18.5739 3.85217 66.2217 0.252174 0 0.465217 0.321739 0.3 0.0826087 0 0 0
mat: 80 1.09217 1.08337 37.0261 74.58602400011046 9.91304 18.1174 3.76522 66.6522 0.265217 0 0.556522 0.352174 0.3 0.0782609 0 0 0
mat: 81 1.09261 1.08324 36.9541 74.77234424769195 9.89565 17.6609 3.67826 67.0826 0.278261 0 0.647826 0.382609 0.3 0.0739131 0 0 0
mat: 82 1.09304 1.08311 36.8821 74.95919160716011 9.87826 17.2043 3.5913 67.513 0.291304 0 0.73913 0.413043 0.3 0.0695652 0 0 0
mat: 83 1.09348 1.08298 36.8101 75.14660590667334 9.86087 16.7478 3.50435 67.9435 0.304348 0 0.830435 0.443478 0.3 0.0652174 0 0 0
mat: 84 1.09391 1.08285 36.738 75.33453185729404 9.84348 16.2913 3.41739 68.3739 0.317391 0 0.921739 0.473913 0.3 0.0608696 0 0 0
mat: 85 1.09435 1.08272 36.666 75.52301856386158 9.82609 15.8348 3.33043 68.8044 0.330435 0 1.01304 0.504348 0.3 0.0565217 0 0 0
mat: 86 1.09478 1.08259 36.594 75.71202817346632 9.8087 15.3783 3.24348 69.2348 0.343478 0 1.10435 0.534783 0.3 0.0521739 0 0 0
mat: 87 1.09522 1.08246 36.5219 75.90158741412219 9.7913 14.9217 3.15652 69.6652 0.356522 0 1.19565 0.565217 0.3 0.0478261 0 0 0
mat: 88 1.09565 1.08233 36.4499 76.09168357515799 9.77391 14.4652 3.06957 70.0956 0.369565 0 1.28696 0.595652 0.3 0.0434783 0 0 0
mat: 89 1.09609 1.0822 36.3779 76.28234202406003 9.75652 14.0087 2.98261 70.5261 0.382609 0 1.37826 0.626087 0.3 0.0391304 0 0 0
mat: 90 1.09652 1.08207 36.3058 76.47353088514899 9.73913 13.5522 2.89565 70.9565 0.395652 0 1.46957 0.656522 0.3 0.0347826 0 0 0
mat: 91 1.09696 1.08194 36.2338 76.66528639674246 9.72174 13.0957 2.8087 71.387 0.408696 0 1.56087 0.686957 0.3 0.0304348 0 0 0
mat: 92 1.09739 1.08181 36.1618 76.8575648027023 9.70435 12.6391 2.72174 71.8174 0.421739 0 1.65217 0.717391 0.3 0.026087 0 0 0
mat: 93 1.09783 1.08167 36.0898 77.05040739684928 9.68696 12.1826 2.63478 72.2478 0.434783 0 1.74348 0.747826 0.3 0.0217391 0 0 0
mat: 94 1.09826 1.08154 36.0177 77.24382058102263 9.66957 11.7261 2.54783 72.6783 0.447826 0 1.83478 0.778261 0.3 0.0173913 0 0 0
mat: 95 1.0987 1.0814 35.9457 77.43779374635484 9.65217 11.2696 2.46087 73.1087 0.46087 0 1.92609 0.808696 0.3 0.0130435 0 0 0
mat: 96 1.09913 1.08127 35.8737 77.63229501806613 9.63478 10.813 2.37391 73.5391 0.473913 0 2.01739 0.83913 0.3 0.00869565 0 0 0
mat: 97 1.09957 1.08114 35.8016 77.82738941749717 9.61739 10.3565 2.28696 73.9696 0.486957 0 2.1087 0.869565 0.3 0.00434783 0 0 0
mat: 98 1.1 1.081 35.7296 78.02301625255734 9.6 9.9 2.2 74.4 0.5 0 2.2 0.9 0.3 0 0 0 0
mat: 99 1.10049 1.08146 35.7228 78.02533948864733 9.59321 10.0883 2.2037 74.1673 0.497531 0.000617284 2.20741 0.895679 0.299383 0.000617284 0.045679 0.000617284 0
mat: 100 1.10099 1.08193 35.7161 78.0276538658111 9.58642 10.2765 2.20741 73.9346 0.495062 0.00123457 2.21481 0.891358 0.298765 0.00123457 0.091358 0.00123457 0
mat: 101 1.10148 1.08239 35.7093 78.0299778343308 9.57963 10.4648 2.21111 73.7019 0.492593 0.00185185 2.22222 0.887037 0.298148 0.00185185 0.137037 0.00185185 0
mat: 102 1.10198 1.08286 35.7025 78.03227980140198 9.57284 10.6531 2.21481 73.4691 0.490123 0.00246914 2.22963 0.882716 0.297531 0.00246914 0.182716 0.00246914 0
mat: 103 1.10247 1.08332 35.6958 78.0346048640505 9.56605 10.8414 2.21852 73.2364 0.487654 0.00308642 2.23704 0.878395 0.296914 0.00308642 0.228395 0.00308642 0
mat: 104 1.10296 1.08379 35.689 78.03692036130226 9.55926 11.0296 2.22222 73.0037 0.485185 0.0037037 2.24444 0.874074 0.296296 0.0037037 0.274074 0.0037037 0
mat: 105 1.10346 1.08425 35.6822 78.03924618782767 9.55247 11.2179 2.22593 72.771 0.482716 0.00432099 2.25185 0.869753 0.295679 0.00432099 0.319753 0.00432099 0
mat: 106 1.10395 1.08472 35.6755 78.04157200912057 9.54568 11.4062 2.22963 72.5383 0.480247 0.00493827 2.25926 0.865432 0.295062 0.00493827 0.365432 0.00493827 0
mat: 107 1.10444 1.08518 35.6687 78.04389499795992 9.53889 11.5944 2.23333 72.3056 0.477778 0.00555556 2.26667 0.861111 0.294444 0.00555556 0.411111 0.00555556 0
mat: 108 1.10494 1.08564 35.6619 78.04619369446051 9.5321 11.7827 2.23704 72.0728 0.475309 0.00617284 2.27407 0.85679 0.293827 0.00617284 0.45679 0.00617284 0
mat: 109 1.10543 1.08611 35.6552 78.04852062912808 9.52531 11.971 2.24074 71.8401 0.47284 0.00679012 2.28148 0.852469 0.29321 0.00679012 0.502469 0.00679012 0
mat: 110 1.10593 1.08657 35.6484 78.05084743116697 9.51852 12.1593 2.24444 71.6074 0.47037 0.00740741 2.28889 0.848148 0.292593 0.00740741 0.548148 0.00740741 0
mat: 111 1.10642 1.08704 35.6416 78.0531722419493 9.51173 12.3475 2.24815 71.3747 0.467901 0.00802469 2.2963 0.843827 0.291975 0.00802469 0.593827 0.00802469 0
mat: 112 1.10691 1.0875 35.6349 78.05549395907654 9.50494 12.5358 2.25185 71.142 0.465432 0.00864198 2.3037 0.839506 0.291358 0.00864198 0.639506 0.00864198 0
mat: 113 1.10741 1.08797 35.6281 78.05782273085266 9.49815 12.7241 2.25556 70.9093 0.462963 0.00925926 2.31111 0.835185 0.290741 0.00925926 0.685185 0.00925926 0
mat: 114 1.1079 1.08843 35.6213 78.06012644157424 9.49136 12.9123 2.25926 70.6765 0.460494 0.00987654 2.31852 0.830864 0.290123 0.00987654 0.730864 0.00987654 0
mat: 115 1.1084 1.08889 35.6146 78.0624555612069 9.48457 13.1006 2.26296 70.4438 0.458025 0.0104938 2.32593 0.826543 0.289506 0.0104938 0.776543 0.0104938 0
mat: 116 1.10889 1.08936 35.6078 78.0647791367009 9.47778 13.2889 2.26667 70.2111 0.455556 0.0111111 2.33333 0.822222 0.288889 0.0111111 0.822222 0.0111111 0
mat: 117 1.10938 1.08982 35.601 78.06710856163807 9.47099 13.4772 2.27037 69.9784 0.453086 0.0117284 2.34074 0.817901 0.288272 0.0117284 0.867901 0.0117284 0
mat: 118 1.10988 1.09029 35.5943 78.06943567898853 9.4642 13.6654 2.27407 69.7457 0.450617 0.0123457 2.34815 0.81358 0.287654 0.0123457 0.91358 0.0123457 0
mat: 119 1.11037 1.09075 35.5875 78.07176672571865 9.45741 13.8537 2.27778 69.513 0.448148 0.012963 2.35556 0.809259 0.287037 0.012963 0.959259 0.012963 0
mat: 120 1.11086 1.09121 35.5807 78.07409266457009 9.45062 14.042 2.28148 69.2803 0.445679 0.0135802 2.36296 0.804938 0.28642 0.0135802 1.00494 0.0135802 0
mat: 121 1.11136 1.09168 35.574 78.07640011277196 9.44383 14.2302 2.28519 69.0475 0.44321 0.0141975 2.37037 0.800617 0.285802 0.0141975 1.05062 0.0141975 0
mat: 122 1.11185 1.09214 35.5672 78.07873265115546 9.43704 14.4185 2.28889 68.8148 0.440741 0.0148148 2.37778 0.796296 0.285185 0.0148148 1.0963 0.0148148 0
mat: 123 1.11235 1.09261 35.5604 78.08106556164053 9.43025 14.6068 2.29259 68.5821 0.438272 0.0154321 2.38519 0.791975 0.284568 0.0154321 1.14198 0.0154321 0
mat: 124 1.11284 1.09307 35.5537 78.08338505108516 9.42346 14.7951 2.2963 68.3494 0.435802 0.0160494 2.39259 0.787654 0.283951 0.0160494 1.18765 0.0160494 0
mat: 125 1.11333 1.09353 35.5469 78.08571551283102 9.41667 14.9833 2.3 68.1167 0.433333 0.0166667 2.4 0.783333 0.283333 0.0166667 1.23333 0.0166667 0
mat: 126 1.11383 1.094 35.5401 78.08802767378616 9.40988 15.1716 2.3037 67.8839 0.430864 0.017284 2.40741 0.779012 0.282716 0.017284 1.27901 0.017284 0
mat: 127 1.11432 1.09446 35.5334 78.09035584107356 9.40309 15.3599 2.30741 67.6512 0.428395 0.0179012 2.41481 0.774691 0.282099 0.0179012 1.32469 0.0179012 0
mat: 128 1.11481 1.09493 35.5266 78.09268800020097 9.3963 15.5481 2.31111 67.4185 0.425926 0.0185185 2.42222 0.77037 0.281482 0.0185185 1.37037 0.0185185 0
mat: 129 1.11531 1.09539 35.5198 78.09502257410143 9.38951 15.7364 2.31481 67.1858 0.423457 0.0191358 2.42963 0.766049 0.280864 0.0191358 1.41605 0.0191358 0
mat: 130 1.1158 1.09585 35.5131 78.09735844273281 9.38272 15.9247 2.31852 66.9531 0.420988 0.0197531 2.43704 0.761728 0.280247 0.0197531 1.46173 0.0197531 0
mat: 131 1.1163 1.09632 35.5063 78.09968797333877 9.37593 16.113 2.32222 66.7204 0.418519 0.0203704 2.44444 0.757407 0.27963 0.0203704 1.50741 0.0203704 0
mat: 132 1.11679 1.09678 35.4995 78.10202088119847 9.36914 16.3012 2.32593 66.4877 0.416049 0.0209877 2.45185 0.753086 0.279012 0.0209877 1.55309 0.0209877 0
mat: 133 1.11728 1.09725 35.4928 78.10433543138218 9.36235 16.4895 2.32963 66.2549 0.41358 0.0216049 2.45926 0.748765 0.278395 0.0216049 1.59877 0.0216049 0
mat: 134 1.11778 1.09771 35.486 78.10666518123796 9.35556 16.6778 2.33333 66.0222 0.411111 0.0222222 2.46667 0.744444 0.277778 0.0222222 1.64444 0.0222222 0
mat: 135 1.11827 1.09817 35.4792 78.10899337751748 9.34877 16.866 2.33704 65.7895 0.408642 0.0228395 2.47407 0.740123 0.27716 0.0228395 1.69012 0.0228395 0
mat: 136 1.11877 1.09864 35.4725 78.11133113740163 9.34198 17.0543 2.34074 65.5568 0.406173 0.0234568 2.48148 0.735802 0.276543 0.0234568 1.7358 0.0234568 0
mat: 137 1.11926 1.0991 35.4657 78.11366927062475 9.33519 17.2426 2.34444 65.3241 0.403704 0.0240741 2.48889 0.731481 0.275926 0.0240741 1.78148 0.0240741 0
mat: 138 1.11975 1.09956 35.4589 78.11602806899892 9.32839 17.4309 2.34815 65.0914 0.401235 0.0246914 2.4963 0.72716 0.275309 0.0246914 1.82716 0.0246914 0
mat: 139 1.12025 1.10003 35.4522 78.11831485781317 9.32161 17.6191 2.35185 64.8586 0.398765 0.0253086 2.5037 0.722839 0.274691 0.0253086 1.87284 0.0253086 0
mat: 140 1.12074 1.10049 35.4454 78.12067440891849 9.31481 17.8074 2.35556 64.6259 0.396296 0.0259259 2.51111 0.718518 0.274074 0.0259259 1.91852 0.0259259 0
mat: 141 1.12123 1.10096 35.4386 78.12299477289227 9.30803 17.9957 2.35926 64.3932 0.393827 0.0265432 2.51852 0.714198 0.273457 0.0265432 1.9642 0.0265432 0
mat: 142 1.12173 1.10142 35.4319 78.12533477531339 9.30124 18.184 2.36296 64.1605 0.391358 0.0271605 2.52593 0.709877 0.27284 0.0271605 2.00988 0.0271605 0
mat: 143 1.12222 1.10188 35.4251 78.12766597276597 9.29445 18.3722 2.36667 63.9278 0.388889 0.0277778 2.53333 0.705556 0.272222 0.0277778 2.05556 0.0277778 0
mat: 144 1.12272 1.10235 35.4183 78.13001941497849 9.28765 18.5605 2.37037 63.6951 0.38642 0.0283951 2.54074 0.701235 0.271605 0.0283951 2.10123 0.0283951 0
mat: 145 1.12321 1.10281 35.4116 78.13233867637653 9.28086 18.7488 2.37407 63.4623 0.383951 0.0290124 2.54815 0.696914 0.270988 0.0290124 2.14691 0.0290124 0
mat: 146 1.1237 1.10327 35.4048 78.13467662121306 9.27407 18.937 2.37778 63.2296 0.381481 0.0296296 2.55556 0.692593 0.27037 0.0296296 2.19259 0.0296296 0
mat: 147 1.1242 1.10374 35.398 78.13701213054489 9.26728 19.1253 2.38148 62.9969 0.379012 0.0302469 2.56296 0.688272 0.269753 0.0302469 2.23827 0.0302469 0
mat: 148 1.12469 1.1042 35.3913 78.1393547275762 9.26049 19.3136 2.38519 62.7642 0.376543 0.0308642 2.57037 0.683951 0.269136 0.0308642 2.28395 0.0308642 0
mat: 149 1.12519 1.10466 35.3845 78.14169735322744 9.2537 19.5019 2.38889 62.5315 0.374074 0.0314815 2.57778 0.67963 0.268519 0.0314815 2.32963 0.0314815 0
mat: 150 1.12568 1.10513 35.3777 78.14403720764732 9.24691 19.6901 2.39259 62.2988 0.371605 0.0320988 2.58519 0.675309 0.267901 0.0320988 2.37531 0.0320988 0
mat: 151 1.12617 1.10559 35.371 78.14637455953083 9.24012 19.8784 2.3963 62.0661 0.369136 0.0327161 2.59259 0.670988 0.267284 0.0327161 2.42099 0.0327161 0
mat: 152 1.12667 1.10605 35.3642 78.14869622172849 9.23333 20.0667 2.4 61.8333 0.366667 0.0333333 2.6 0.666667 0.266667 0.0333333 2.46667 0.0333333 0
mat: 153 1.12716 1.10652 35.3574 78.15103720709388 9.22654 20.2549 2.4037 61.6006 0.364198 0.0339506 2.60741 0.662346 0.266049 0.0339506 2.51235 0.0339506 0
mat: 154 1.12765 1.10698 35.3507 78.15336788347842 9.21975 20.4432 2.40741 61.3679 0.361728 0.0345679 2.61481 0.658025 0.265432 0.0345679 2.55802 0.0345679 0
mat: 155 1.12815 1.10744 35.3439 78.15571275956195 9.21296 20.6315 2.41111 61.1352 0.359259 0.0351852 2.62222 0.653704 0.264815 0.0351852 2.6037 0.0351852 0
mat: 156 1.12864 1.10791 35.3371 78.15805801067248 9.20617 20.8198 2.41481 60.9025 0.35679 0.0358025 2.62963 0.649383 0.264198 0.0358025 2.64938 0.0358025 0
mat: 157 1.12914 1.10837 35.3304 78.16040084819898 9.19938 21.008 2.41852 60.6698 0.354321 0.0364198 2.63704 0.645062 0.26358 0.0364198 2.69506 0.0364198 0
mat: 158 1.12963 1.10883 35.3236 78.1627183905446 9.19259 21.1963 2.42222 60.437 0.351852 0.037037 2.64444 0.640741 0.262963 0.037037 2.74074 0.037037 0
mat: 159 1.13012 1.1093 35.3168 78.16506511223305 9.1858 21.3846 2.42593 60.2043 0.349383 0.0376543 2.65185 0.63642 0.262346 0.0376543 2.78642 0.0376543 0
mat: 160 1.13062 1.10976 35.3101 78.16740873844576 9.17901 21.5728 2.42963 59.9716 0.346914 0.0382716 2.65926 0.632099 0.261728 0.0382716 2.8321 0.0382716 0
mat: 161 1.13111 1.11022 35.3033 78.1697553418572 9.17222 21.7611 2.43333 59.7389 0.344444 0.0388889 2.66667 0.627778 0.261111 0.0388889 2.87778 0.0388889 0
mat: 162 1.1316 1.11069 35.2965 78.17209681691958 9.16543 21.9494 2.43704 59.5062 0.341975 0.0395062 2.67407 0.623457 0.260494 0.0395062 2.92346 0.0395062 0
mat: 163 1.1321 1.11115 35.2898 78.1744446981586 9.15864 22.1377 2.44074 59.2735 0.339506 0.0401235 2.68148 0.619136 0.259877 0.0401235 2.96914 0.0401235 0
mat: 164 1.13259 1.11161 35.283 78.1767677476506 9.15185 22.3259 2.44444 59.0407 0.337037 0.0407407 2.68889 0.614815 0.259259 0.0407407 3.01482 0.0407407 0
mat: 165 1.13309 1.11208 35.2762 78.17910944727304 9.14506 22.5142 2.44815 58.808 0.334568 0.041358 2.6963 0.610494 0.258642 0.041358 3.06049 0.041358 0
mat: 166 1.13358 1.11254 35.2695 78.18145208152421 9.13827 22.7025 2.45185 58.5753 0.332099 0.0419753 2.7037 0.606173 0.258025 0.0419753 3.10617 0.0419753 0
mat: 167 1.13407 1.113 35.2627 78.183798695325 9.13148 22.8907 2.45556 58.3426 0.32963 0.0425926 2.71111 0.601852 0.257407 0.0425926 3.15185 0.0425926 0
mat: 168 1.13457 1.11347 35.2559 78.18614793131515 9.12469 23.079 2.45926 58.1099 0.32716 0.0432099 2.71852 0.597531 0.25679 0.0432099 3.19753 0.0432099 0
mat: 169 1.13506 1.11393 35.2492 78.18849807089443 9.1179 23.2673 2.46296 57.8772 0.324691 0.0438272 2.72593 0.59321 0.256173 0.0438272 3.24321 0.0438272 0
mat: 170 1.13556 1.11439 35.2424 78.1908423278274 9.11111 23.4556 2.46667 57.6445 0.322222 0.0444444 2.73333 0.588889 0.255556 0.0444444 3.28889 0.0444444 0
mat: 171 1.13605 1.11486 35.2356 78.19316824863361 9.10432 23.6438 2.47037 57.4117 0.319753 0.0450617 2.74074 0.584568 0.254938 0.0450617 3.33457 0.0450617 0
mat: 172 1.13654 1.11532 35.2289 78.19551951868203 9.09753 23.8321 2.47407 57.179 0.317284 0.045679 2.74815 0.580247 0.254321 0.045679 3.38025 0.045679 0
mat: 173 1.13704 1.11578 35.2221 78.19787150632564 9.09074 24.0204 2.47778 56.9463 0.314815 0.0462963 2.75556 0.575926 0.253704 0.0462963 3.42593 0.0462963 0
mat: 174 1.13753 1.11625 35.2153 78.20021404958577 9.08395 24.2086 2.48148 56.7136 0.312346 0.0469136 2.76296 0.571605 0.253086 0.0469136 3.47161 0.0469136 0
mat: 175 1.13802 1.11671 35.2086 78.2025595090931 9.07716 24.3969 2.48519 56.4809 0.309877 0.0475309 2.77037 0.567284 0.252469 0.0475309 3.51728 0.0475309 0
mat: 176 1.13852 1.11717 35.2018 78.20491175883825 9.07037 24.5852 2.48889 56.2482 0.307407 0.0481482 2.77778 0.562963 0.251852 0.0481482 3.56296 0.0481482 0
mat: 177 1.13901 1.11764 35.195 78.20724282591583 9.06358 24.7735 2.49259 56.0154 0.304938 0.0487654 2.78519 0.558642 0.251235 0.0487654 3.60864 0.0487654 0
mat: 178 1.13951 1.1181 35.1883 78.20958722352096 9.05679 24.9617 2.4963 55.7827 0.302469 0.0493827 2.79259 0.554321 0.250617 0.0493827 3.65432 0.0493827 0
mat: 179 1.14 1.11856 35.1815 78.21194113326202 9.05 25.15 2.5 55.55 0.3 0.05 2.8 0.55 0.25 0.05 3.7 0.05 0
mat: 180 1.14049 1.11902 35.1747 78.21429542017661 9.04321 25.3383 2.5037 55.3173 0.297531 0.0506173 2.80741 0.545679 0.249383 0.0506173 3.74568 0.0506173 0
mat: 181 1.14099 1.11949 35.168 78.21664733627989 9.03642 25.5265 2.50741 55.0846 0.295062 0.0512346 2.81482 0.541358 0.248765 0.0512346 3.79136 0.0512346 0
mat: 182 1.14148 1.11995 35.1612 78.21899599735593 9.02963 25.7148 2.51111 54.8519 0.292593 0.0518519 2.82222 0.537037 0.248148 0.0518519 3.83704 0.0518519 0
mat: 183 1.14198 1.12041 35.1544 78.22132880287982 9.02284 25.9031 2.51481 54.6191 0.290123 0.0524691 2.82963 0.532716 0.247531 0.0524691 3.88272 0.0524691 0
mat: 184 1.14247 1.12088 35.1477 78.22368493976988 9.01605 26.0914 2.51852 54.3864 0.287654 0.0530864 2.83704 0.528395 0.246914 0.0530864 3.9284 0.0530864 0
mat: 185 1.14296 1.12134 35.1409 78.22602436433124 9.00926 26.2796 2.52222 54.1537 0.285185 0.0537037 2.84444 0.524074 0.246296 0.0537037 3.97407 0.0537037 0
mat: 186 1.14346 1.1218 35.1341 78.22838125702282 9.00247 26.4679 2.52593 53.921 0.282716 0.054321 2.85185 0.519753 0.245679 0.054321 4.01975 0.054321 0
mat: 187 1.14395 1.12226 35.1274 78.2307381886655 8.99568 26.6562 2.52963 53.6883 0.280247 0.0549383 2.85926 0.515432 0.245062 0.0549383 4.06543 0.0549383 0
mat: 188 1.14444 1.12273 35.1206 78.23309242373917 8.98889 26.8444 2.53333 53.4556 0.277778 0.0555556 2.86667 0.511111 0.244444 0.0555556 4.11111 0.0555556 0
mat: 189 1.14494 1.12319 35.1138 78.23542197975623 8.9821 27.0327 2.53704 53.2228 0.275309 0.0561728 2.87407 0.50679 0.243827 0.0561728 4.15679 0.0561728 0
mat: 190 1.14543 1.12365 35.1071 78.23777951864531 8.97531 27.221 2.54074 52.9901 0.272839 0.0567901 2.88148 0.502469 0.24321 0.0567901 4.20247 0.0567901 0
mat: 191 1.14593 1.12412 35.1003 78.24013796375343 8.96852 27.4093 2.54444 52.7574 0.27037 0.0574074 2.88889 0.498148 0.242593 0.0574074 4.24815 0.0574074 0
mat: 192 1.14642 1.12458 35.0935 78.24249405776725 8.96173 27.5975 2.54815 52.5247 0.267901 0.0580247 2.8963 0.493827 0.241975 0.0580247 4.29383 0.0580247 0
mat: 193 1.14691 1.12504 35.0868 78.244846874615 8.95494 27.7858 2.55185 52.292 0.265432 0.058642 2.9037 0.489506 0.241358 0.058642 4.33951 0.058642 0
mat: 194 1.14741 1.1255 35.08 78.24720679326009 8.94815 27.9741 2.55556 52.0593 0.262963 0.0592593 2.91111 0.485185 0.240741 0.0592593 4.38519 0.0592593 0
mat: 195 1.1479 1.12597 35.0732 78.24953431358415 8.94136 28.1623 2.55926 51.8265 0.260494 0.0598765 2.91852 0.480864 0.240123 0.0598765 4.43086 0.0598765 0
mat: 196 1.1484 1.12643 35.0665 78.25189465348235 8.93457 28.3506 2.56296 51.5938 0.258025 0.0604938 2.92593 0.476543 0.239506 0.0604938 4.47654 0.0604938 0
mat: 197 1.14889 1.12689 35.0597 78.25424932055361 8.92778 28.5389 2.56667 51.3611 0.255556 0.0611111 2.93333 0.472222 0.238889 0.0611111 4.52222 0.0611111 0
mat: 198 1.14938 1.12735 35.0529 78.25660988904303 8.92099 28.7272 2.57037 51.1284 0.253086 0.0617284 2.94074 0.467901 0.238272 0.0617284 4.5679 0.0617284 0
mat: 199 1.14988 1.12782 35.0462 78.25896831104754 8.9142 28.9154 2.57407 50.8957 0.250617 0.0623457 2.94815 0.46358 0.237654 0.0623457 4.61358 0.0623457 0
mat: 200 1.15037 1.12828 35.0394 78.26133050367923 8.90741 29.1037 2.57778 50.663 0.248148 0.062963 2.95556 0.459259 0.237037 0.062963 4.65926 0.062963 0
mat: 201 1.15086 1.12874 35.0326 78.26368634932948 8.90062 29.292 2.58148 50.4303 0.245679 0.0635803 2.96296 0.454938 0.23642 0.0635803 4.70494 0.0635803 0
mat: 202 1.15136 1.1292 35.0259 78.26602474119127 8.89383 29.4802 2.58519 50.1975 0.24321 0.0641975 2.97037 0.450617 0.235803 0.0641975 4.75062 0.0641975 0
mat: 203 1.15185 1.12967 35.0191 78.26838716073074 8.88704 29.6685 2.58889 49.9648 0.240741 0.0648148 2.97778 0.446296 0.235185 0.0648148 4.7963 0.0648148 0
mat: 204 1.15235 1.13013 35.0123 78.27075053528799 8.88025 29.8568 2.59259 49.7321 0.238272 0.0654321 2.98519 0.441975 0.234568 0.0654321 4.84198 0.0654321 0
mat: 205 1.15284 1.13059 35.0056 78.27310040766892 8.87346 30.0451 2.5963 49.4994 0.235802 0.0660494 2.99259 0.437654 0.233951 0.0660494 4.88765 0.0660494 0
mat: 206 1.15333 1.13105 34.9988 78.27546149969386 8.86667 30.2333 2.6 49.2667 0.233333 0.0666667 3 0.433333 0.233333 0.0666667 4.93333 0.0666667 0
mat: 207 1.15383 1.13152 34.992 78.27782601361643 8.85988 30.4216 2.6037 49.034 0.230864 0.067284 3.00741 0.429012 0.232716 0.067284 4.97901 0.067284 0
mat: 208 1.15432 1.13198 34.9853 78.2801691564901 8.85309 30.6099 2.60741 48.8012 0.228395 0.0679012 3.01482 0.424691 0.232099 0.0679012 5.02469 0.0679012 0
mat: 209 1.15481 1.13244 34.9785 78.28252803680505 8.8463 30.7982 2.61111 48.5685 0.225926 0.0685185 3.02222 0.42037 0.231482 0.0685185 5.07037 0.0685185 0
mat: 210 1.15531 1.1329 34.9717 78.28489065680218 8.83951 30.9864 2.61481 48.3358 0.223457 0.0691358 3.02963 0.416049 0.230864 0.0691358 5.11605 0.0691358 0
mat: 211 1.1558 1.13337 34.965 78.28725702551745 8.83272 31.1747 2.61852 48.1031 0.220988 0.0697531 3.03704 0.411728 0.230247 0.0697531 5.16173 0.0697531 0
mat: 212 1.1563 1.13383 34.9582 78.28961704586403 8.82593 31.363 2.62222 47.8704 0.218519 0.0703704 3.04444 0.407407 0.22963 0.0703704 5.20741 0.0703704 0
mat: 213 1.15679 1.13429 34.9514 78.29198061799947 8.81914 31.5512 2.62593 47.6377 0.216049 0.0709877 3.05185 0.403086 0.229012 0.0709877 5.25309 0.0709877 0
mat: 214 1.15728 1.13475 34.9447 78.29432593308672 8.81235 31.7395 2.62963 47.4049 0.21358 0.071605 3.05926 0.398765 0.228395 0.071605 5.29877 0.071605 0
mat: 215 1.15778 1.13522 34.9379 78.29668596421799 8.80556 31.9278 2.63333 47.1722 0.211111 0.0722222 3.06667 0.394444 0.227778 0.0722222 5.34444 0.0722222 0
mat: 216 1.15827 1.13568 34.9311 78.2990478381303 8.79877 32.1161 2.63704 46.9395 0.208642 0.0728395 3.07407 0.390123 0.227161 0.0728395 5.39012 0.0728395 0
mat: 217 1.15877 1.13614 34.9244 78.30141382287573 8.79198 32.3043 2.64074 46.7068 0.206173 0.0734568 3.08148 0.385803 0.226543 0.0734568 5.4358 0.0734568 0
